ID,Num CT Tweets,Searched
920762891644669952,15,0
1952975408,5,0
1110652128853483520,4,0
61149811,26,0
24300120,5,0
2547260786,1,0
2336963893,15,0
2416623642,6,0
1166679857444642816,1,0
950482698,22,0
912611607716302848,2,0
758335581579423744,12,0
849455676241960960,1,0
1087196918105616384,10,0
65451975,7,0
794325918256943112,1,0
821065727197188096,105,0
4893573474,1,0
232206126,8,0
286722467,3,0
808398278089969664,10,0
46194894,1,0
844709350623055872,6,0
878239454313447424,10,0
372086659,4,0
1139019655035703298,27,0
176639512,3,0
48508532,22,0
581520984,48,0
362847874,16,0
291642786,1,0
1083532497563070464,9,0
242634232,2,0
1172254764840706048,1,0
32732991,3,0
2744511855,6,0
1156687533918609408,1,0
21049188,1,0
18423634,3,0
947969693314310144,50,0
8472362,3,0
1896711937,297,0
735350496,6,0
3004128970,1,0
123521020,1,0
773148003322454016,137,0
899007336,54,0
790635150275145728,2,0
1021690280884559872,1,0
816142318629634048,1,0
53471853,1,0
34575631,1,0
925779902,109,0
1170043968341630977,1,0
1936403509,11,0
5915672,1,0
291763358,1,0
1142974216322469888,1,0
1168569026093731843,3,0
1019813731453169664,1,0
4372515753,7,0
15176674,1,0
829796485499912192,13,0
1121081520402391042,23,0
962681176526852096,18,0
296196259,1,0
713172021438337025,48,0
3037706487,41,0
445931564,13,0
31776780,6,0
922922587641995266,12,0
856317745440235520,3,0
19661120,2,0
817478135100874752,2,0
875594208,2,0
902589769405911040,31,0
909756985,13,0
19251528,1,0
23153001,19,0
1184062574721224704,4,0
1554158323,1,0
50528672,1,0
1083062160043986950,4,0
1116575330750218245,1,0
3591987254,7,0
1694777208,8,0
17479606,8,0
1611754904,4,0
793838702954852352,8,0
2620293610,3,0
1176528468898717705,1,0
1075812979545964544,9,0
39270566,4,0
2594969905,1,0
1929471,1,0
730763442202742784,2,0
1205386718330966017,1,0
919280014457233410,2,0
1028789799149363200,37,0
626803,1,0
1127768904540016641,6,0
1187569099,1,0
377193808,1,0
1192821764822306816,1,0
309433762,1,0
879199141271814144,19,0
1199270088479821824,3,0
2959588583,5,0
802935750442369025,44,0
958327904294916096,28,0
17218807,1,0
42927744,4,0
740046952499417088,1,0
1173588610047717376,11,0
942041102827315200,2,0
4068654743,3,0
14548479,8,0
2524265943,1,0
1087844268159524864,1,0
1020659252489224193,3,0
2554648374,1,0
956927565326901248,7,0
235525481,1,0
606135759,25,0
3305870753,6,0
2805462493,2,0
2856056504,1,0
2586459332,1,0
778272221940768768,1,0
995306790,1,0
37688993,3,0
1128535749014564864,6,0
83857058,1,0
466159315,8,0
30291637,1,0
790285850,2,0
870791181487063041,1,0
46687839,1,0
951161136790958081,64,0
169418288,12,0
787732601255579648,13,0
36176691,1,0
1648765830,6,0
798217679555293184,1,0
3082900265,1,0
8567492,1,0
85000883,1,0
1191156183320518658,26,0
241363710,1,0
71845035,1,0
815037681075769344,1,0
918444134062546944,43,0
1638816920,1,0
273426127,1,0
1197611846385180678,1,0
1146438305866768384,5,0
277849031,3,0
1692826604,2,0
432659416,2,0
1198964401925218305,1,0
727769544,1,0
1142616099776630784,13,0
1562754091,5,0
732507759657259008,2,0
1184871843456540672,1,0
1114889828351528960,3,0
1159621131055357959,1,0
14328160,2,0
1042464827380260865,208,0
775342612261720065,1,0
453126833,1,0
1127900911270006785,1,0
23409410,1,0
1058122327613943808,2,0
3134267968,1,0
1204700099802058753,1,0
2180319877,1,0
946218649953562624,5,0
435230657,1,0
2232463302,315,0
49002437,1,0
822839334638387201,2,0
2337711540,14,0
38969120,10,0
188772094,26,0
1654558578,1,0
124043108,3,0
1655056183,1,0
4869713890,30,0
1008293704149487622,135,0
720648731473739776,1,0
245700170,1,0
770191003,106,0
3285608521,1,0
3138969185,3,0
973588057302614018,1,0
1559633456,2,0
105202941,3,0
2258150745,28,0
281742499,1,0
3048203566,1,0
1160954457087102976,1,0
758021448514568194,90,0
33102913,54,0
1191813676073771008,1,0
12334212,6,0
1088455690543292417,3,0
309847550,1,0
33448946,2,0
2206295502,7,0
366147116,1,0
110489774,2,0
62513333,1,0
76594517,27,0
353809860,1,0
3059457425,49,0
468032481,1,0
2918773404,1,0
296657542,1,0
929014440275693568,1,0
39911936,1,0
763401683124617216,9,0
2334601748,2,0
245477876,1,0
503378508,68,0
3985802176,15,0
200461211,35,0
1212742908694056960,1,0
2289859485,48,0
1134282053497712640,9,0
2743028729,11,0
615163826,1,0
1156066782576173056,6,0
438201183,1,0
56929095,126,0
1055298790155005952,47,0
1060635448647843841,6,0
206639377,74,0
256543090,6,0
1169252671,7,0
526582003,1,0
15808660,26,0
925068542118121473,1,0
2646968546,1,0
34906311,56,0
798914869554622464,1,0
13142562,2,0
55376380,24,0
2869893760,1,0
143159901,1,0
733920601,19,0
967961160120025093,6,0
1153312346699210753,19,0
700999971991068672,14,0
1152608764652118017,1,0
17170157,12,0
1062523959097344000,4,0
711680036005355520,1,0
4731944741,2,0
1537476354,465,0
1190125515585159168,46,0
172307205,1,0
778556883107995649,12,0
1213716758084771841,1,0
973901790684045313,2,0
819672646996660224,1,0
1296764899,37,0
950858511436648451,2,0
948870095442448384,23,0
358657863,61,0
4839341917,1,0
3432879585,5,0
2551132087,1,0
1148100414379708421,2,0
1202626495,1,0
957805686531948544,20,0
1127587711,6,0
1163740744776994816,24,0
1052065232011505664,1,0
467574575,1,0
24051475,4,0
1094407535396741121,1,0
966355008966062080,3,0
851650376,2,0
69200080,2,0
116197564,12,0
801167142796148736,1,0
700153586706206720,8,0
823157953561841664,6,0
470407171,1,0
1060879655811604481,5,0
1030515366022311937,11,0
863161744058982400,1,0
606054504,1,0
1059730351390625792,3,0
995536150784704513,3,0
1648086421,1,0
777499449853669377,7,0
948661681,2,0
389657172,36,0
1026497522259439623,7,0
757108541882793984,1,0
2977557825,3,0
803512233439461376,1,0
3047263885,1,0
17718903,3,0
3367874201,4,0
20162248,3,0
871953794728427520,1,0
1657495063,3,0
1088301048610148352,1,0
1092388037382811648,1,0
41379392,2,0
900751120846512129,7,0
1105168363846811648,1,0
758742722693869570,5,0
2230979612,1,0
872758516489924609,4,0
821054767438827520,41,0
1145488366416175104,1,0
1164487621294219264,1,0
2355096480,10,0
3470860821,1,0
994688365025886208,38,0
3854480987,10,0
1202544649065226240,1,0
15871160,4,0
466160057,116,0
1050564871912341504,6,0
1019601034828632066,2,0
774866581859999744,1,0
157075236,33,0
382138093,1,0
2503148781,1,0
3403514349,2,0
976528559727460352,3,0
133116427,5,0
868142634534961152,1,0
375314966,7,0
4830851952,9,0
68692280,1,0
1009654199175471105,5,0
1152625894843977728,6,0
283742575,13,0
1023339182607937536,51,0
256602883,10,0
808491850407493632,12,0
340265820,1,0
3117916985,52,0
325350035,2,0
2884805241,2,0
759028865578639360,109,0
1125764960712261637,3,0
828989651063037954,1,0
1098453927844995072,10,0
1214544422777561089,1,0
3523770197,1,0
751817960633802752,4,0
1208527707795001345,1,0
1174063646298689536,1,0
841465673733808136,1,0
1917877940,4,0
1213889002597535745,2,0
877602348423458816,11,0
1187156074161418240,4,0
2587439102,1,0
821819918064689155,1,0
1075820932353179649,5,0
1142172494998245381,15,0
33808272,2,0
48191345,1,0
757313209,2,0
202703528,1,0
208719410,1,0
327503042,1,0
794582693350690816,1,0
456563976,45,0
1198443313428234240,1,0
785518676829241344,6,0
1118291417129005058,15,0
3969156075,1,0
14652537,9,0
725300265914609665,8,0
929004073961119744,1,0
21088417,23,0
974304685,2,0
26160313,10,0
266505722,16,0
160304538,8,0
826228525917106176,12,0
567784733,2,0
745797683437146112,35,0
904951141,1,0
963038725725966336,1,0
3026432061,7,0
1634175757,2,0
1104040720342700035,1,0
1135562469563392000,56,0
920073477897572352,54,0
564630190,3,0
1170695266434871296,1,0
2783865891,1,0
20519647,2,0
937286422331101184,1,0
69426279,9,0
932729518862807041,2,0
491475669,6,0
124223353,26,0
968414592383836160,4,0
22518735,1,0
4200018874,2,0
773652841399521284,3,0
983447250557898752,1,0
453323065,1,0
46485782,2,0
1070391017273221120,2,0
1193738439230812162,1,0
2410744141,7,0
1184571439405551617,3,0
1119737382348173314,16,0
20673691,10,0
3358763241,8,0
1057088310726651904,134,0
1071033587267502080,1,0
1000753912725590016,6,0
14115408,1,0
1185050313054515200,1,0
1173632776257642497,1,0
954260068387708928,28,0
128682397,171,0
1145712685314691072,2,0
775890209233772544,8,0
989283159324831744,1,0
792039764467646465,1,0
1088168738753515522,1,0
2218891788,1,0
1180933034423529473,8,0
1183835555873853440,6,0
39973233,12,0
3423088985,2,0
799106747377930240,8,0
270554707,1,0
799531411,65,0
952078163168837632,1,0
737998615604428801,157,0
785304345474498560,3,0
995513734281007105,1,0
43545377,19,0
928885370,43,0
2814372450,55,0
39146117,1,0
109049457,2,0
279298711,2,0
280070562,54,0
4348626854,8,0
1137528830674030592,3,0
282603529,5,0
3118442799,59,0
158043967,6,0
346548002,1,0
160237390,50,0
17301361,2,0
108627453,1,0
108158107,73,0
2798063821,1,0
3220238593,1,0
34216220,3,0
809783557,1,0
1361786984,100,0
1166384310334689280,2,0
128596120,9,0
761584429684752387,17,0
116889724,28,0
571809420,2,0
614254183,51,0
4713641713,1,0
1207720448483565568,1,0
1127972940883087360,137,0
2521820642,1,0
742526087155089408,1,0
345980488,1,0
301450791,1,0
1187046067206053888,4,0
36802478,1,0
1204432286168604672,7,0
1206753515109933056,6,0
4480417752,24,0
14606276,5,0
119252795,15,0
719922977471602689,2,0
286547801,5,0
246873936,2,0
1632087482,16,0
916016416943493120,6,0
1201132821923975169,1,0
1187570024426303488,4,0
1170109428789628936,1,0
25746381,12,0
335090557,13,0
3410940773,6,0
32240593,6,0
1182009595084099584,1,0
1022150777169690625,5,0
23340379,11,0
35329325,9,0
1035492809384636416,2,0
882014144911880193,2,0
1175081331073724418,1,0
2984768657,6,0
1204951332232269824,1,0
1143762104,62,0
1179735722036809728,11,0
56569304,25,0
331247872,1,0
76022821,14,0
81949522,1,0
930910714100961280,1,0
2919968172,15,0
18041753,3,0
1368856621,1,0
868324345,1,0
357982354,13,0
3110166882,1,0
124070443,1,0
1123579978313031681,2,0
3613053556,1,0
1045473638944821248,9,0
29814843,2,0
1163638223714881536,24,0
1047758535331729410,1,0
726712806,21,0
886333478329098244,1,0
259936473,5,0
17727106,3,0
1056987834169651201,3,0
2389415647,9,0
924290773570465792,2,0
1210180486548672513,1,0
305243657,6,0
14639500,1,0
1196634433656242177,1,0
583679546,2,0
846799365733859331,1,0
875896686664482817,1,0
824298561755959296,1,0
196898203,1,0
1043181265476706304,1,0
1172729276849893376,222,0
1060409799320498177,7,0
1024073989214400512,4,0
2822788983,1,0
85868378,1,0
704086659709714432,1,0
26396006,4,0
106397073,2,0
3283541461,8,0
305226081,2,0
1085448928760188928,1,0
2295760110,2,0
228701448,1,0
1050405817881628672,10,0
330244019,5,0
731608385645318144,78,0
3237058188,91,0
1054419925333233668,28,0
858806662211276801,23,0
1105068143184150529,9,0
2269308450,4,0
1179200035323629569,3,0
1130526290375782400,2,0
248417887,1,0
30150207,1,0
1081821126664339456,1,0
870644269329113088,2,0
799325982712795136,3,0
60106691,1,0
959872400757284864,1,0
18961092,34,0
707141331924209664,1,0
1212226990477983744,1,0
479602470,1,0
165395161,4,0
1498500199,11,0
2787034531,2,0
903683372387577856,2,0
1062336349628518400,1,0
24821437,2,0
1004381531090145280,10,0
296747734,21,0
2795737680,1,0
33152005,2,0
918123504,1,0
286907677,2,0
4874453824,21,0
85768616,2,0
1141230608615690245,162,0
2881904643,1,0
994281277468676124,1,0
183175865,4,0
1064368905156784128,1,0
1194058680552935424,2,0
19100406,20,0
832190614833864708,16,0
811924173496778752,1,0
1091746154692382720,3,0
1187936102759501824,1,0
1165316721546280960,2,0
1106007708279365632,42,0
48452154,1,0
821247529614512128,30,0
38489121,16,0
861131778,42,0
896365682677370880,20,0
408084708,236,0
59615613,4,0
2767343101,8,0
1001349939006509058,1,0
750843514439737344,1,0
45557837,27,0
16854311,44,0
872855054704754688,14,0
1053018769591812097,1,0
3232924232,6,0
2818179624,7,0
5982652,3,0
9474682,1,0
256184858,1,0
237990326,2,0
15032724,2,0
2912824300,1,0
30728692,8,0
33930479,25,0
2473626463,1,0
1055179017664499713,1,0
386764875,44,0
459503654,2,0
14667729,14,0
3092791151,20,0
1078663214899122176,2,0
2292205057,4,0
701294151195713539,3,0
828810692987908097,7,0
87852077,46,0
1151445949627211777,94,0
853312367207251968,111,0
3306800121,6,0
2484060401,2,0
1065366310056538112,1,0
746471521,2,0
1034827102896381954,1,0
960728432110784512,34,0
80747501,3,0
67958182,8,0
1071130015142699010,1,0
1099049760508514304,10,0
997912189456605184,5,0
940032915022389254,22,0
757812174337171456,1,0
1183120584974065664,4,0
303586675,2,0
336723287,85,0
4910537908,1,0
986665038,2,0
1208640693125681152,1,0
710388090788061184,3,0
368518908,1,0
506052239,2,0
798720366503952384,3,0
867571276730249216,1,0
540870376,10,0
777500770832830465,2,0
778652737722519552,1,0
1101240407621599233,37,0
1446599180,1,0
954715750593449984,326,0
158788186,14,0
1116597382014091264,1,0
2925978011,89,0
954185356840263681,5,0
1729739232,1,0
1108085190,17,0
275493713,3,0
49951553,5,0
23889729,5,0
961842991051649027,1,0
1070703147138473989,1,0
58727124,3,0
1046881776013053953,15,0
3327939213,1,0
2580588180,1,0
902362474900541440,1,0
54388730,38,0
935288259273482246,1,0
1130860874720145409,3,0
892504841481834496,1,0
821934096,2,0
2433462115,2,0
74925902,1,0
1158215441656893440,10,0
1708803998,1,0
777239255500197888,21,0
308963594,9,0
125853084,6,0
51728851,14,0
4326324568,6,0
1079969359097942016,1,0
1007294481824145409,1,0
1116348205397159936,2,0
983668237551394816,8,0
1214478068380819456,1,0
1536559254,24,0
1025556144,4,0
192540652,2,0
91694707,693,0
3324741686,7,0
833140357021904896,1,0
2909462044,3,0
1102638697298694144,2,0
206472218,67,0
1067595712370593792,17,0
121374263,52,0
952686802745417730,5,0
925946447211753472,1,0
122025737,47,0
1370794735,1,0
755443575467364352,11,0
44111669,36,0
1873000225,1,0
1596923732,1,0
136943477,1,0
808429914688983044,1,0
44864613,93,0
1067520728650510336,1,0
1128531080578043904,1,0
4047645874,1,0
1033885148675223552,1,0
917845553068888064,3,0
856237418361405440,3,0
994547884870766592,11,0
231482371,1,0
1608866796,1,0
1182694430,1,0
918148228851253249,17,0
224323035,1,0
1141622372363096064,1,0
54950684,8,0
45065607,27,0
890101,23,0
969816293225398272,2,0
924216842670899200,3,0
2892224914,3,0
1082228030590857216,1,0
819772395741278210,2,0
1191858202201202693,4,0
1021274271274823680,1,0
1073292145820348417,21,0
816840528,1,0
823501062292340736,2,0
832365878,1,0
898057161485320194,1,0
3222074852,11,0
1096784651509792769,7,0
797890233501155328,4,0
24719087,1,0
40943309,2,0
1000112277620576257,1,0
844907891249307648,61,0
1428906558,1,0
1178760831699431424,3,0
349156940,1,0
883771701112090624,12,0
23026561,20,0
23520102,3,0
1149217990560362497,6,0
1214467029849145344,3,0
62494843,8,0
948260803110608896,29,0
2196636410,4,0
18074451,9,0
409875260,2,0
977010192964636672,3,0
24966276,2,0
1887896682,38,0
47312071,2,0
24749230,5,0
1324530781,1,0
1214142307911393280,23,0
1146843268283555840,18,0
537775187,4,0
16145473,17,0
254046821,3,0
1193828394053431296,1,0
1209836911839367170,1,0
916541157198381056,1,0
578112146,76,0
898014703204655105,7,0
302870965,4,0
191652576,1,0
1111285268257165312,2,0
820169517242298368,223,0
70282412,3,0
1338823537,9,0
245424983,12,0
920290788369666049,10,0
746673198394048512,1,0
31532999,2,0
824323424873021442,1,0
1281483463,1,0
3615891686,1,0
1360468428,8,0
14510086,121,0
4901970982,17,0
831559608,13,0
992692301926313985,1,0
1209638970218422279,1,0
26302272,1,0
398268200,1,0
747859297258864644,1,0
964912801050480640,6,0
881507837893120003,1,0
2990631222,1,0
816703766,1,0
1198241705675411457,6,0
860472224,2,0
3303663958,2,0
2902325380,2,0
18774116,2,0
303913508,42,0
1304864958,4,0
345268391,1,0
95644868,5,0
3147459748,5,0
2235602123,1,0
2751585522,1,0
1322726623,1,0
2183027762,1,0
1212444826290941952,5,0
524794942,2,0
239182957,1,0
705263131585449984,1,0
1118453545819308033,1,0
801213354568085504,1,0
872814007392116736,1248,0
179149133,2,0
925766600694870016,6,0
19217726,1,0
1166549157563326467,10,0
1142606589926334464,7,0
1107070646616539136,171,0
66985306,1,0
812782072234409984,97,0
384445020,172,0
445663049,34,0
1059530783646339072,1,0
72490342,5,0
1181688865905528832,56,0
4748153275,2,0
718592450713890816,1,0
840576965174222848,1,0
1151465812819156992,1,0
75445167,2,0
1097578315139960832,1,0
1084091630003482624,3,0
918303051286376448,14,0
1052249805529866240,22,0
5839642,16,0
1067500395906433025,16,0
1212245654354849792,2,0
225122179,2,0
211067709,1,0
707525521622499328,2,0
14262590,74,0
702583224,1,0
1077014743469027329,8,0
179401076,1,0
897203257847812096,11,0
52879526,1,0
46975267,11,0
898482402,1,0
